"","a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"265","Antofagasta","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",8584,"2017",2101
"266","Antofagasta","Estudiante","No pertenece a ningún pueblo indígena","Hombre",16840,"2017",2101
"267","Antofagasta","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Hombre",279,"2017",2101
"268","Antofagasta","Jubilado(a), pensionado(a) o montepiado(a)","Aimara","Hombre",67,"2017",2101
"269","Antofagasta","No tiene con quien dejar a adultos mayores","Mapuche","Mujer",63,"2017",2101
"270","Antofagasta","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Hombre",635,"2017",2101
"271","Antofagasta","Quehaceres del hogar","Diaguita","Mujer",59,"2017",2101
"272","Antofagasta","Ofrecen sueldos muy bajos","No pertenece a ningún pueblo indígena","Mujer",158,"2017",2101
"273","Antofagasta","Estudiante","Atacameño (Likan-Antai)","Hombre",792,"2017",2101
"274","Antofagasta","Estudiante","Diaguita","Mujer",309,"2017",2101
"275","Antofagasta","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Mujer",690,"2017",2101
"276","Antofagasta","Jubilado(a), pensionado(a) o montepiado(a)","No sabe/no responde","Mujer",50,"2017",2101
"277","Antofagasta","Estudiante","Mapuche","Mujer",633,"2017",2101
"278","Antofagasta","No tiene con quien dejar a los niños","Quechua","Mujer",155,"2017",2101
"279","Antofagasta","Estudiante","Aimara","Hombre",610,"2017",2101
"280","Antofagasta","Jubilado(a), pensionado(a) o montepiado(a)","Quechua","Mujer",107,"2017",2101
"281","Antofagasta","Jubilado(a), pensionado(a) o montepiado(a)","No sabe/no responde","Hombre",102,"2017",2101
"282","Antofagasta","Estudiante","Quechua","Hombre",66,"2017",2101
"283","Antofagasta","Otra razón","No pertenece a ningún pueblo indígena","Mujer",4483,"2017",2101
"284","Antofagasta","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","No pertenece a ningún pueblo indígena","Hombre",192,"2017",2101
"285","Antofagasta","Otra razón","Diaguita","Mujer",71,"2017",2101
"286","Antofagasta","Piensa que nadie le dará trabajo (porque no cuenta con la ca","No pertenece a ningún pueblo indígena","Mujer",1186,"2017",2101
"287","Antofagasta","Quehaceres del hogar","Aimara","Mujer",289,"2017",2101
"288","Antofagasta","No tiene con quien dejar a los niños","Mapuche","Mujer",124,"2017",2101
"289","Antofagasta","Jubilado(a), pensionado(a) o montepiado(a)","Aimara","Mujer",77,"2017",2101
"290","Antofagasta","Consiguió trabajo que empezará pronto o iniciará pronto una","No pertenece a ningún pueblo indígena","Mujer",383,"2017",2101
"291","Antofagasta","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",619,"2017",2101
"292","Antofagasta","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Mujer",2742,"2017",2101
"293","Antofagasta","Quehaceres del hogar","No sabe/no responde","Mujer",224,"2017",2101
"294","Antofagasta","Se cansó de buscar o cree que no hay trabajo disponible","Mapuche","Mujer",63,"2017",2101
"295","Antofagasta","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","No pertenece a ningún pueblo indígena","Mujer",656,"2017",2101
"296","Antofagasta","Jubilado(a), pensionado(a) o montepiado(a)","Atacameño (Likan-Antai)","Mujer",144,"2017",2101
"297","Antofagasta","Estudiante","Diaguita","Hombre",560,"2017",2101
"298","Antofagasta","Busca cuando realmente lo necesita o tiene trabajo esporádic","No pertenece a ningún pueblo indígena","Hombre",1000,"2017",2101
"299","Antofagasta","Está enfermo o tiene una discapacidad","Mapuche","Hombre",73,"2017",2101
"300","Antofagasta","Jubilado(a), pensionado(a) o montepiado(a)","Atacameño (Likan-Antai)","Hombre",172,"2017",2101
"301","Antofagasta","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",2899,"2017",2101
"302","Antofagasta","Está esperando resultado de gestiones ya emprendidas","Mapuche","Mujer",61,"2017",2101
"303","Antofagasta","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",5356,"2017",2101
"304","Antofagasta","Piensa que nadie le dará trabajo (porque no cuenta con la ca","No pertenece a ningún pueblo indígena","Hombre",221,"2017",2101
"305","Antofagasta","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Hombre",132,"2017",2101
"306","Antofagasta","Otra razón","No pertenece a ningún pueblo indígena","Hombre",3237,"2017",2101
"307","Antofagasta","Otra razón","No sabe/no responde","Hombre",59,"2017",2101
"308","Antofagasta","No tiene con quien dejar a otro familiar","Mapuche","Hombre",62,"2017",2101
"309","Antofagasta","Otra razón","Mapuche","Mujer",130,"2017",2101
"310","Antofagasta","Quehaceres del hogar","Atacameño (Likan-Antai)","Mujer",59,"2017",2101
"311","Antofagasta","Estudiante","Atacameño (Likan-Antai)","Mujer",216,"2017",2101
"312","Antofagasta","Estudiante","No pertenece a ningún pueblo indígena","Mujer",17955,"2017",2101
"313","Antofagasta","Busca cuando realmente lo necesita o tiene trabajo esporádic","No pertenece a ningún pueblo indígena","Mujer",520,"2017",2101
"314","Antofagasta","Jubilado(a), pensionado(a) o montepiado(a)","Diaguita","Mujer",94,"2017",2101
"315","Antofagasta","Estudiante","Mapuche","Hombre",409,"2017",2101
"316","Antofagasta","No tiene con quien dejar a los niños","Diaguita","Mujer",59,"2017",2101
"317","Antofagasta","No tiene con quien dejar a otro familiar","No pertenece a ningún pueblo indígena","Mujer",862,"2017",2101
"318","Antofagasta","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Mujer",94,"2017",2101
"319","Antofagasta","No tiene con quien dejar a los niños","Aimara","Mujer",133,"2017",2101
"320","Antofagasta","Quehaceres del hogar","Mapuche","Mujer",491,"2017",2101
"321","Antofagasta","Consiguió trabajo que empezará pronto o iniciará pronto una","No pertenece a ningún pueblo indígena","Hombre",114,"2017",2101
"322","Antofagasta","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",12761,"2017",2101
"323","Antofagasta","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",1072,"2017",2101
"324","Antofagasta","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Hombre",115,"2017",2101
"325","Antofagasta","Estudiante","Aimara","Mujer",562,"2017",2101
"326","Antofagasta","Está enfermo o tiene una discapacidad","No sabe/no responde","Mujer",57,"2017",2101
"327","Antofagasta","Se cansó de buscar o cree que no hay trabajo disponible","No pertenece a ningún pueblo indígena","Mujer",355,"2017",2101
"328","Antuco","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Hombre",19,"2017",8302
"329","Antuco","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",38,"2017",8302
"330","Antuco","Estudiante","No pertenece a ningún pueblo indígena","Hombre",181,"2017",8302
"331","Antuco","Otra razón","No pertenece a ningún pueblo indígena","Mujer",39,"2017",8302
"332","Antuco","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",368,"2017",8302
"333","Antuco","Estudiante","No pertenece a ningún pueblo indígena","Mujer",173,"2017",8302
"334","Antuco","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Mujer",12,"2017",8302
"335","Antuco","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",416,"2017",8302
"336","Antuco","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",10,"2017",8302
"337","Antuco","Está enfermo o tiene una discapacidad","Mapuche","Hombre",18,"2017",8302
"338","Antuco","Quehaceres del hogar","Mapuche","Mujer",19,"2017",8302
"339","Antuco","No tiene con quien dejar a otro familiar","No pertenece a ningún pueblo indígena","Mujer",19,"2017",8302
"340","Antuco","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",216,"2017",8302
"341","Antuco","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",13,"2017",8302
"342","Antuco","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",38,"2017",8302
"343","Antuco","Otra razón","No pertenece a ningún pueblo indígena","Hombre",30,"2017",8302
"344","Arauco","Estudiante","No pertenece a ningún pueblo indígena","Mujer",2603,"2017",8202
"345","Arauco","Está esperando resultado de gestiones ya emprendidas","Mapuche","Hombre",76,"2017",8202
"346","Arauco","Otra razón","No pertenece a ningún pueblo indígena","Mujer",343,"2017",8202
"347","Arauco","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Mujer",54,"2017",8202
"348","Arauco","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",2644,"2017",8202
"349","Arauco","Está esperando resultado de gestiones ya emprendidas","No pertenece a ningún pueblo indígena","Hombre",87,"2017",8202
"350","Arauco","No tiene con quien dejar a los niños","Quechua","Mujer",33,"2017",8202
"351","Arauco","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Mujer",130,"2017",8202
"352","Arauco","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Hombre",2316,"2017",8202
"353","Arauco","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",635,"2017",8202
"354","Arauco","No tiene interés en trabajar","No pertenece a ningún pueblo indígena","Mujer",54,"2017",8202
"355","Arauco","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Hombre",451,"2017",8202
"356","Arauco","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Hombre",158,"2017",8202
"357","Arauco","Quehaceres del hogar","Mapuche","Mujer",1206,"2017",8202
"358","Arauco","No tiene con quien dejar a los niños","Mapuche","Mujer",74,"2017",8202
"359","Arauco","Estudiante","No pertenece a ningún pueblo indígena","Hombre",1651,"2017",8202
"360","Arauco","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",535,"2017",8202
"361","Arauco","No sabe/no responde","No pertenece a ningún pueblo indígena","Mujer",61,"2017",8202
"362","Arauco","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",129,"2017",8202
"363","Arauco","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Hombre",164,"2017",8202
"364","Arauco","Busca cuando realmente lo necesita o tiene trabajo esporádic","No pertenece a ningún pueblo indígena","Mujer",80,"2017",8202
"365","Arauco","No tiene con quien dejar a adultos mayores","No pertenece a ningún pueblo indígena","Mujer",82,"2017",8202
"366","Arauco","Quehaceres del hogar","No pertenece a ningún pueblo indígena","Mujer",3774,"2017",8202
"367","Arauco","Otra razón","No pertenece a ningún pueblo indígena","Hombre",211,"2017",8202
"368","Arauco","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","Mapuche","Mujer",28,"2017",8202
"369","Arauco","Estudiante","Mapuche","Mujer",932,"2017",8202
"370","Arauco","Busca cuando realmente lo necesita o tiene trabajo esporádic","Mapuche","Mujer",106,"2017",8202
"371","Arauco","Estudiante","Mapuche","Hombre",552,"2017",8202
"372","Arica","Consiguió trabajo que empezará pronto o iniciará pronto una","No pertenece a ningún pueblo indígena","Hombre",99,"2017",15101
"373","Arica","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Mujer",58,"2017",15101
"374","Arica","Está enfermo o tiene una discapacidad","Aimara","Hombre",309,"2017",15101
"375","Arica","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","Aimara","Hombre",30,"2017",15101
"376","Arica","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Hombre",889,"2017",15101
"377","Arica","No tiene con quien dejar a los niños","Diaguita","Mujer",51,"2017",15101
"378","Arica","Está enfermo o tiene una discapacidad","Diaguita","Mujer",21,"2017",15101
"379","Arica","Otra razón","No pertenece a ningún pueblo indígena","Hombre",710,"2017",15101
"380","Arica","Las reglas, horarios y distancias de los trabajos no le acom","No pertenece a ningún pueblo indígena","Mujer",43,"2017",15101
"381","Arica","Estudiante","Atacameño (Likan-Antai)","Mujer",48,"2017",15101
"382","Arica","No tiene interés en trabajar","Aimara","Hombre",39,"2017",15101
"383","Arica","No tiene con quien dejar a los niños","Atacameño (Likan-Antai)","Mujer",20,"2017",15101
"384","Arica","No tiene con quien dejar a otro familiar","Aimara","Hombre",16,"2017",15101
"385","Arica","No sabe/no responde","No pertenece a ningún pueblo indígena","Hombre",95,"2017",15101
"386","Arica","Quehaceres del hogar","Quechua","Mujer",33,"2017",15101
"387","Arica","Piensa que nadie le dará trabajo (porque no cuenta con la ca","Mapuche","Mujer",10,"2017",15101
"388","Arica","No tiene con quien dejar a adultos mayores","Aimara","Hombre",38,"2017",15101
"389","Arica","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","Aimara","Mujer",45,"2017",15101
"390","Arica","Está esperando resultado de gestiones ya emprendidas","Aimara","Mujer",57,"2017",15101
"391","Arica","Estudiante","Aimara","Mujer",1909,"2017",15101
"392","Arica","Estudiante","Quechua","Mujer",19,"2017",15101
"393","Arica","Estudiante","Diaguita","Hombre",96,"2017",15101
"394","Arica","Estudiante","Mapuche","Hombre",133,"2017",15101
"395","Arica","Quehaceres del hogar","Aimara","Mujer",1707,"2017",15101
"396","Arica","No tiene con quien dejar a los niños","Aimara","Hombre",112,"2017",15101
"397","Arica","Jubilado(a), pensionado(a) o montepiado(a)","No pertenece a ningún pueblo indígena","Mujer",7595,"2017",15101
"398","Arica","Estudiante","No sabe/no responde","Hombre",12,"2017",15101
"399","Arica","No tiene con quien dejar a otro familiar","No pertenece a ningún pueblo indígena","Mujer",181,"2017",15101
"400","Arica","Consiguió trabajo que empezará pronto o iniciará pronto una","No pertenece a ningún pueblo indígena","Mujer",34,"2017",15101
"401","Arica","No sabe/no responde","Aimara","Hombre",17,"2017",15101
"402","Arica","Está enfermo o tiene una discapacidad","Rapa-Nui o Pascuenses","Mujer",97,"2017",15101
"403","Arica","Piensa que nadie le dará trabajo (porque no cuenta con la ca","No pertenece a ningún pueblo indígena","Mujer",372,"2017",15101
"404","Arica","Tiene otra fuente de ingreso (seguro de cesantía, mesadas, r","Diaguita","Hombre",26,"2017",15101
"405","Arica","Jubilado(a), pensionado(a) o montepiado(a)","Aimara","Hombre",897,"2017",15101
"406","Arica","Busca cuando realmente lo necesita o tiene trabajo esporádic","No pertenece a ningún pueblo indígena","Hombre",89,"2017",15101
"407","Arica","Se cansó de buscar o cree que no hay trabajo disponible","No pertenece a ningún pueblo indígena","Mujer",123,"2017",15101
"408","Arica","Busca cuando realmente lo necesita o tiene trabajo esporádic","Aimara","Mujer",15,"2017",15101
"409","Arica","No tiene con quien dejar a adultos mayores","Aimara","Mujer",108,"2017",15101
"410","Arica","Quehaceres del hogar","Aimara","Hombre",39,"2017",15101
"411","Arica","Está enfermo o tiene una discapacidad","No pertenece a ningún pueblo indígena","Mujer",947,"2017",15101
"412","Arica","Otra razón","No pertenece a ningún pueblo indígena","Mujer",971,"2017",15101
"413","Arica","Ofrecen sueldos muy bajos","No pertenece a ningún pueblo indígena","Hombre",35,"2017",15101
"414","Arica","Estudiante","Aimara","Hombre",1970,"2017",15101
"415","Arica","Quehaceres del hogar","Diaguita","Mujer",58,"2017",15101
"416","Arica","Ofrecen sueldos muy bajos","No pertenece a ningún pueblo indígena","Mujer",92,"2017",15101
"417","Arica","No tiene con quien dejar a los niños","Mapuche","Mujer",47,"2017",15101
"418","Arica","No tiene con quien dejar a los niños","No pertenece a ningún pueblo indígena","Mujer",2136,"2017",15101
"419","Arica","Está esperando resultado de gestiones ya emprendidas","Aimara","Hombre",13,"2017",15101
"420","Arica","Busca cuando realmente lo necesita o tiene trabajo esporádic","No pertenece a ningún pueblo indígena","Mujer",156,"2017",15101
"421","Arica","Jubilado(a), pensionado(a) o montepiado(a)","Mapuche","Hombre",126,"2017",15101
