;Educacion;Educacion;Etnia;Sexo;Freq;anio;codigo
340;aysén;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;315;2013;11201
341;aysén;trabaja o busca trabajo;mapuche;hombre;326;2013;11201
342;aysén;ns/nr;no pertenece a ningún pueblo indígena;hombre;192;2013;11201
343;aysén;ns/nr;no pertenece a ningún pueblo indígena;mujer;59;2013;11201
344;aysén;terminó estudiar;coya;hombre;9;2013;11201
345;aysén;no le interesa;mapuche;hombre;38;2013;11201
346;aysén;dificultad económica;aymara;hombre;14;2013;11201
347;aysén;dificultad económica;no pertenece a ningún pueblo indígena;mujer;78;2013;11201
348;aysén;no le interesa;mapuche;mujer;35;2013;11201
349;aysén;dificultad económica;mapuche;hombre;43;2013;11201
350;aysén;no le interesa;no pertenece a ningún pueblo indígena;hombre;113;2013;11201
351;aysén;terminó estudiar;aymara;mujer;14;2013;11201
352;aysén;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;663;2013;11201
353;aysén;terminó estudiar;mapuche;hombre;44;2013;11201
354;aysén;dificultad económica;no pertenece a ningún pueblo indígena;hombre;202;2013;11201
355;aysén;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;192;2013;11201
356;aysén;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;21;2013;11201
357;aysén;no le interesa;no pertenece a ningún pueblo indígena;mujer;84;2013;11201
358;aysén;terminó estudiar;mapuche;mujer;106;2013;11201
359;aysén;no existe establecimiento cercano;mapuche;mujer;16;2013;11201
360;aysén;dificultad económica;mapuche;mujer;96;2013;11201
361;aysén;ns/nr;mapuche;hombre;143;2013;11201
362;aysén;tiene una discapacidad o  requiere establecimiento de educación especial;mapuche;hombre;11;2013;11201
363;aysén;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;35;2013;11201
364;aysén;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;15;2013;11201
365;aysén;ayuda en la casa o quehaceres del hogar;mapuche;mujer;23;2013;11201
366;aysén;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;199;2013;11201
367;aysén;embarazo, maternidad o paternidad;mapuche;mujer;191;2013;11201
368;buin;ns/nr;no pertenece a ningún pueblo indígena;hombre;120;2013;13402
369;buin;no le interesa;no pertenece a ningún pueblo indígena;hombre;860;2013;13402
370;buin;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;2777;2013;13402
371;buin;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;353;2013;13402
372;buin;ayuda en la casa o quehaceres del hogar;mapuche;mujer;187;2013;13402
373;buin;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;360;2013;13402
374;buin;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;1279;2013;13402
375;buin;ns/nr;no pertenece a ningún pueblo indígena;mujer;307;2013;13402
376;buin;dificultad económica;no pertenece a ningún pueblo indígena;hombre;160;2013;13402
377;buin;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;820;2013;13402
378;buin;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;1355;2013;13402
379;buin;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;1893;2013;13402
380;buin;dificultad económica;no pertenece a ningún pueblo indígena;mujer;320;2013;13402
381;buin;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;160;2013;13402
382;bulnes;ns/nr;no pertenece a ningún pueblo indígena;mujer;59;2013;16102
383;bulnes;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;332;2013;16102
384;bulnes;no le interesa;no pertenece a ningún pueblo indígena;mujer;127;2013;16102
385;bulnes;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;106;2013;16102
386;bulnes;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;154;2013;16102
387;bulnes;dificultad económica;no pertenece a ningún pueblo indígena;mujer;286;2013;16102
388;bulnes;no existe establecimiento cercano;no pertenece a ningún pueblo indígena;hombre;89;2013;16102
389;bulnes;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;366;2013;16102
390;bulnes;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;853;2013;16102
391;bulnes;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;201;2013;16102
392;bulnes;no le interesa;no pertenece a ningún pueblo indígena;hombre;71;2013;16102
393;bulnes;dificultad económica;no pertenece a ningún pueblo indígena;hombre;334;2013;16102
394;bulnes;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;71;2013;16102
395;bulnes;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;71;2013;16102
396;bulnes;dificultad económica;mapuche;hombre;127;2013;16102
397;cabildo;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;192;2013;5402
398;cabildo;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;69;2013;5402
399;cabildo;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;mujer;194;2013;5402
400;cabildo;trabaja o busca trabajo;diaguita;mujer;70;2013;5402
401;cabildo;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;459;2013;5402
402;cabildo;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;261;2013;5402
403;cabildo;no le interesa;no pertenece a ningún pueblo indígena;hombre;324;2013;5402
404;cabildo;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;61;2013;5402
405;cabildo;dificultad económica;no pertenece a ningún pueblo indígena;mujer;197;2013;5402
406;cabildo;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;234;2013;5402
407;cabildo;dificultad económica;no pertenece a ningún pueblo indígena;hombre;218;2013;5402
408;cabildo;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;571;2013;5402
409;cabildo;otra razón. especifique;no pertenece a ningún pueblo indígena;hombre;64;2013;5402
410;cabildo;no le interesa;no pertenece a ningún pueblo indígena;mujer;128;2013;5402
411;cabildo;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;137;2013;5402
412;cabildo;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;195;2013;5402
413;cabrero;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;183;2013;8303
414;cabrero;trabaja o busca trabajo;mapuche;hombre;49;2013;8303
415;cabrero;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;699;2013;8303
416;cabrero;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;51;2013;8303
417;cabrero;dificultad de acceso o movilización;no pertenece a ningún pueblo indígena;hombre;47;2013;8303
418;cabrero;terminó estudiar;mapuche;hombre;53;2013;8303
419;cabrero;no le interesa;no pertenece a ningún pueblo indígena;hombre;47;2013;8303
420;cabrero;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;1018;2013;8303
421;cabrero;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;87;2013;8303
422;cabrero;terminó estudiar;mapuche;mujer;53;2013;8303
423;cabrero;problemas familiares;no pertenece a ningún pueblo indígena;mujer;49;2013;8303
424;cabrero;ns/nr;no pertenece a ningún pueblo indígena;hombre;53;2013;8303
425;cabrero;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;288;2013;8303
426;cabrero;ayuda en la casa o quehaceres del hogar;mapuche;mujer;87;2013;8303
427;cabrero;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;1038;2013;8303
428;cabrero;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;187;2013;8303
429;cabrero;dificultad económica;no pertenece a ningún pueblo indígena;mujer;340;2013;8303
430;cabrero;dificultad económica;no pertenece a ningún pueblo indígena;hombre;208;2013;8303
431;cabrero;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;47;2013;8303
432;cabrero;trabaja o busca trabajo;ns/nr;hombre;109;2013;8303
433;calama;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;680;2013;2201
434;calama;no le interesa;no pertenece a ningún pueblo indígena;hombre;185;2013;2201
435;calama;tiene una discapacidad o  requiere establecimiento de educación especial;atacameño (likán antai);mujer;42;2013;2201
436;calama;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;2186;2013;2201
437;calama;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;141;2013;2201
438;calama;embarazo, maternidad o paternidad;mapuche;mujer;107;2013;2201
439;calama;dificultad económica;atacameño (likán antai);mujer;111;2013;2201
440;calama;embarazo, maternidad o paternidad;atacameño (likán antai);mujer;75;2013;2201
441;calama;trabaja o busca trabajo;atacameño (likán antai);hombre;649;2013;2201
442;calama;trabaja o busca trabajo;diaguita;mujer;39;2013;2201
443;calama;no le interesa;no pertenece a ningún pueblo indígena;mujer;47;2013;2201
444;calama;trabaja o busca trabajo;coya;mujer;93;2013;2201
445;calama;trabaja o busca trabajo;aymara;mujer;39;2013;2201
446;calama;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;6655;2013;2201
447;calama;trabaja o busca trabajo;atacameño (likán antai);mujer;664;2013;2201
448;calama;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;58;2013;2201
449;calama;ns/nr;no pertenece a ningún pueblo indígena;mujer;479;2013;2201
450;calama;terminó estudiar;quechua;mujer;93;2013;2201
451;calama;dificultad económica;no pertenece a ningún pueblo indígena;hombre;804;2013;2201
452;calama;trabaja o busca trabajo;aymara;hombre;89;2013;2201
453;calama;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;2339;2013;2201
454;calama;trabaja o busca trabajo;mapuche;hombre;135;2013;2201
455;calama;dificultad económica;no pertenece a ningún pueblo indígena;mujer;734;2013;2201
456;calama;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;2544;2013;2201
457;calama;terminó estudiar;atacameño (likán antai);hombre;121;2013;2201
458;calama;ns/nr;no pertenece a ningún pueblo indígena;hombre;307;2013;2201
459;calama;ayuda en la casa o quehaceres del hogar;quechua;mujer;43;2013;2201
460;calama;embarazo, maternidad o paternidad;quechua;mujer;227;2013;2201
461;calama;trabaja o busca trabajo;quechua;hombre;349;2013;2201
462;calama;terminó estudiar;aymara;hombre;193;2013;2201
463;calama;terminó estudiar;atacameño (likán antai);mujer;157;2013;2201
464;calama;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;mujer;43;2013;2201
465;calama;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;57;2013;2201
466;calama;problemas de rendimiento;no pertenece a ningún pueblo indígena;mujer;63;2013;2201
467;calama;ayuda en la casa o quehaceres del hogar;atacameño (likán antai);mujer;268;2013;2201
468;calama;ns/nr;quechua;mujer;43;2013;2201
469;calama;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;3190;2013;2201
470;calama;problemas de rendimiento;no pertenece a ningún pueblo indígena;hombre;98;2013;2201
471;calama;ns/nr;diaguita;mujer;316;2013;2201
472;calama;ns/nr;atacameño (likán antai);mujer;75;2013;2201
473;calama;trabaja o busca trabajo;quechua;mujer;36;2013;2201
474;calama;terminó estudiar;quechua;hombre;54;2013;2201
475;calama;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;140;2013;2201
476;calbuco;ns/nr;no pertenece a ningún pueblo indígena;hombre;154;2013;10102
477;calbuco;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;92;2013;10102
478;calbuco;ns/nr;mapuche;hombre;78;2013;10102
479;calbuco;problemas de rendimiento;mapuche;hombre;20;2013;10102
480;calbuco;ns/nr;no pertenece a ningún pueblo indígena;mujer;59;2013;10102
481;calbuco;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;1319;2013;10102
482;calbuco;terminó estudiar;mapuche;hombre;801;2013;10102
483;calbuco;a su edad no le sirve estudiar o no conoce la manera para completar sus estudios;no pertenece a ningún pueblo indígena;mujer;28;2013;10102
484;calbuco;dificultad económica;no pertenece a ningún pueblo indígena;mujer;59;2013;10102
485;calbuco;ns/nr;mapuche;mujer;20;2013;10102
486;calbuco;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;59;2013;10102
487;calbuco;ns/nr;rapa nui (pascuense);hombre;78;2013;10102
488;calbuco;ayuda en la casa o quehaceres del hogar;mapuche;mujer;62;2013;10102
489;calbuco;trabaja o busca trabajo;mapuche;mujer;294;2013;10102
490;calbuco;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;172;2013;10102
491;calbuco;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;575;2013;10102
492;calbuco;trabaja o busca trabajo;mapuche;hombre;642;2013;10102
493;calbuco;terminó estudiar;mapuche;mujer;620;2013;10102
494;calbuco;dificultad económica;mapuche;hombre;33;2013;10102
495;calbuco;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;450;2013;10102
496;calbuco;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;733;2013;10102
497;calbuco;embarazo, maternidad o paternidad;mapuche;mujer;194;2013;10102
498;calbuco;enfermedad que lo inhabilita;mapuche;mujer;40;2013;10102
499;caldera;no le interesa;no pertenece a ningún pueblo indígena;mujer;43;2013;3102
500;caldera;problemas de rendimiento;diaguita;hombre;26;2013;3102
501;caldera;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;20;2013;3102
502;caldera;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;313;2013;3102
503;caldera;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;mujer;26;2013;3102
504;caldera;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;43;2013;3102
505;caldera;dificultad económica;no pertenece a ningún pueblo indígena;hombre;28;2013;3102
506;caldera;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;mujer;25;2013;3102
507;caldera;ayuda en la casa o quehaceres del hogar;no pertenece a ningún pueblo indígena;mujer;35;2013;3102
508;caldera;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;328;2013;3102
509;caldera;trabaja o busca trabajo;diaguita;hombre;33;2013;3102
510;caldera;dificultad económica;no pertenece a ningún pueblo indígena;mujer;28;2013;3102
511;caldera;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;208;2013;3102
512;caldera;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;hombre;318;2013;3102
513;caldera;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;98;2013;3102
514;calera;dificultad económica;no pertenece a ningún pueblo indígena;hombre;522;2013;5502
515;calera;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;mujer;943;2013;5502
516;calera;embarazo, maternidad o paternidad;no pertenece a ningún pueblo indígena;hombre;114;2013;5502
517;calera;terminó estudiar;aymara;mujer;57;2013;5502
518;calera;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;mujer;69;2013;5502
519;calera;expulsión o cancelación de matrícula;no pertenece a ningún pueblo indígena;hombre;77;2013;5502
520;calera;trabaja o busca trabajo;mapuche;mujer;77;2013;5502
521;calera;trabaja o busca trabajo;no pertenece a ningún pueblo indígena;mujer;804;2013;5502
522;calera;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;mujer;96;2013;5502
523;calera;otra razón. especifique;no pertenece a ningún pueblo indígena;mujer;140;2013;5502
524;calera;tiene una discapacidad o  requiere establecimiento de educación especial;no pertenece a ningún pueblo indígena;hombre;86;2013;5502
525;calera;enfermedad que lo inhabilita;no pertenece a ningún pueblo indígena;hombre;159;2013;5502
526;calera;terminó estudiar;no pertenece a ningún pueblo indígena;mujer;1774;2013;5502
527;calera;no le interesa;no pertenece a ningún pueblo indígena;hombre;159;2013;5502
528;calera;embarazo, maternidad o paternidad;aymara;mujer;162;2013;5502
529;calera;terminó estudiar;no pertenece a ningún pueblo indígena;hombre;961;2013;5502
