0,Comuna,Trabajo,Etnia,Sexo,Freq,anio,codigo
386,chañaral,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,468,2009,3201
387,chañaral,no,diaguita,mujer,70,2009,3201
388,chañaral,no,no pertenece a ningún pueblo indígena,mujer,2656,2009,3201
389,chañaral,sí en otra época del año,coya,hombre,40,2009,3201
390,chañaral,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,237,2009,3201
391,chañaral,no,diaguita,hombre,35,2009,3201
392,chépica,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,138,2009,6302
393,chépica,no,mapuche,mujer,44,2009,6302
394,chépica,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,94,2009,6302
395,chépica,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,30,2009,6302
396,chépica,no,no pertenece a ningún pueblo indígena,mujer,3854,2009,6302
397,chépica,sí ahora mismo,mapuche,mujer,24,2009,6302
398,chépica,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,95,2009,6302
399,chépica,no,mapuche,hombre,33,2009,6302
400,chépica,no,no pertenece a ningún pueblo indígena,hombre,1442,2009,6302
401,chiguayante,no,mapuche,hombre,822,2009,8103
402,chiguayante,no,no pertenece a ningún pueblo indígena,hombre,11923,2009,8103
403,chiguayante,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,1263,2009,8103
404,chiguayante,no,no pertenece a ningún pueblo indígena,mujer,23713,2009,8103
405,chiguayante,sí en otra época del año,mapuche,mujer,165,2009,8103
406,chiguayante,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,87,2009,8103
407,chiguayante,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,3241,2009,8103
408,chiguayante,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,2352,2009,8103
409,chiguayante,no,mapuche,mujer,1330,2009,8103
410,chile chico,no,mapuche,mujer,194,2009,11401
411,chile chico,no,no pertenece a ningún pueblo indígena,hombre,560,2009,11401
412,chile chico,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,11,2009,11401
413,chile chico,sí ahora mismo,mapuche,mujer,32,2009,11401
414,chile chico,sí en otra época del año,mapuche,hombre,16,2009,11401
415,chile chico,no,atacameño,hombre,11,2009,11401
416,chile chico,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,41,2009,11401
417,chile chico,no,mapuche,hombre,185,2009,11401
418,chile chico,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,16,2009,11401
419,chile chico,no,no pertenece a ningún pueblo indígena,mujer,906,2009,11401
420,chillán,sí ahora mismo,mapuche,mujer,266,2009,16101
421,chillán,no,no pertenece a ningún pueblo indígena,mujer,38879,2009,16101
422,chillán,sí ahora mismo,mapuche,hombre,798,2009,16101
423,chillán,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1815,2009,16101
424,chillán,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1274,2009,16101
425,chillán,no,mapuche,hombre,970,2009,16101
426,chillán,no,no pertenece a ningún pueblo indígena,hombre,22545,2009,16101
427,chillán,no,mapuche,mujer,1009,2009,16101
428,chillán,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,4563,2009,16101
429,chillán,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1964,2009,16101
430,chillán viejo,no,no pertenece a ningún pueblo indígena,hombre,3409,2009,16103
431,chillán viejo,no,mapuche,hombre,32,2009,16103
432,chillán viejo,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,383,2009,16103
433,chillán viejo,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,205,2009,16103
434,chillán viejo,no,mapuche,mujer,83,2009,16103
435,chillán viejo,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,37,2009,16103
436,chillán viejo,no,no pertenece a ningún pueblo indígena,mujer,6915,2009,16103
437,chillán viejo,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,630,2009,16103
438,chimbarongo,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,827,2009,6303
439,chimbarongo,no,no pertenece a ningún pueblo indígena,mujer,7773,2009,6303
440,chimbarongo,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,149,2009,6303
441,chimbarongo,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,148,2009,6303
442,chimbarongo,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,544,2009,6303
443,chimbarongo,no,mapuche,hombre,175,2009,6303
444,chimbarongo,no,no pertenece a ningún pueblo indígena,hombre,4238,2009,6303
445,cholchol,no,mapuche,hombre,1312,2009,9121
446,cholchol,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,19,2009,9121
447,cholchol,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,175,2009,9121
448,cholchol,sí ahora mismo,mapuche,mujer,23,2009,9121
449,cholchol,sí en otra época del año,mapuche,mujer,156,2009,9121
450,cholchol,no,no pertenece a ningún pueblo indígena,mujer,754,2009,9121
451,cholchol,no,no pertenece a ningún pueblo indígena,hombre,457,2009,9121
452,cholchol,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,73,2009,9121
453,cholchol,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,17,2009,9121
454,cholchol,sí en otra época del año,mapuche,hombre,60,2009,9121
455,cholchol,no,mapuche,mujer,2562,2009,9121
456,cholchol,sí ahora mismo,mapuche,hombre,42,2009,9121
457,chonchi,sí en otra época del año,mapuche,hombre,72,2009,10203
458,chonchi,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,60,2009,10203
459,chonchi,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,295,2009,10203
460,chonchi,no,mapuche,mujer,1033,2009,10203
461,chonchi,no,no pertenece a ningún pueblo indígena,mujer,2663,2009,10203
462,chonchi,sí en otra época del año,mapuche,mujer,119,2009,10203
463,chonchi,no,rapa nui ,hombre,20,2009,10203
464,chonchi,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,184,2009,10203
465,chonchi,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,216,2009,10203
466,chonchi,sí ahora mismo,mapuche,mujer,160,2009,10203
467,chonchi,no,no pertenece a ningún pueblo indígena,hombre,1628,2009,10203
468,chonchi,sí ahora mismo,mapuche,hombre,32,2009,10203
469,chonchi,no,mapuche,hombre,349,2009,10203
470,cisnes,sí ahora mismo,mapuche,hombre,20,2009,11202
471,cisnes,no,aymara,hombre,9,2009,11202
472,cisnes,sí en otra época del año,mapuche,mujer,9,2009,11202
473,cisnes,no,mapuche,hombre,161,2009,11202
474,cisnes,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,64,2009,11202
475,cisnes,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,13,2009,11202
476,cisnes,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,15,2009,11202
477,cisnes,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,30,2009,11202
478,cisnes,no,quechua,mujer,8,2009,11202
479,cisnes,sí ahora mismo,mapuche,mujer,10,2009,11202
480,cisnes,no,no pertenece a ningún pueblo indígena,hombre,520,2009,11202
481,cisnes,no,mapuche,mujer,250,2009,11202
482,cisnes,no,no pertenece a ningún pueblo indígena,mujer,802,2009,11202
483,cisnes,no,aymara,mujer,18,2009,11202
484,cisnes,sí en otra época del año,mapuche,hombre,18,2009,11202
485,cobquecura,no,no pertenece a ningún pueblo indígena,hombre,656,2009,16202
486,cobquecura,no,mapuche,mujer,70,2009,16202
487,cobquecura,sí ahora mismo,mapuche,mujer,13,2009,16202
488,cobquecura,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,83,2009,16202
489,cobquecura,no,no pertenece a ningún pueblo indígena,mujer,1279,2009,16202
490,cobquecura,sí ahora mismo,mapuche,hombre,30,2009,16202
491,cobquecura,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,72,2009,16202
492,cobquecura,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,146,2009,16202
493,cobquecura,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,96,2009,16202
494,cobquecura,no,mapuche,hombre,20,2009,16202
495,cochamó,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,15,2009,10103
496,cochamó,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,30,2009,10103
497,cochamó,no,mapuche,mujer,45,2009,10103
498,cochamó,no,no pertenece a ningún pueblo indígena,hombre,555,2009,10103
499,cochamó,sí ahora mismo,mapuche,mujer,15,2009,10103
500,cochamó,no,no pertenece a ningún pueblo indígena,mujer,945,2009,10103
501,cochamó,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,45,2009,10103
502,cochamó,no,mapuche,hombre,15,2009,10103
503,cochamó,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,60,2009,10103
504,cochrane,no,mapuche,mujer,33,2009,11301
505,cochrane,no,no pertenece a ningún pueblo indígena,hombre,239,2009,11301
506,cochrane,no,mapuche,hombre,87,2009,11301
507,cochrane,sí en otra época del año,mapuche,hombre,8,2009,11301
508,cochrane,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,25,2009,11301
509,cochrane,sí en otra época del año,mapuche,mujer,16,2009,11301
510,cochrane,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,9,2009,11301
511,cochrane,no,yagán,hombre,16,2009,11301
512,cochrane,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,25,2009,11301
513,cochrane,no,no pertenece a ningún pueblo indígena,mujer,511,2009,11301
514,codegua,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,78,2009,6102
515,codegua,no,mapuche,hombre,34,2009,6102
516,codegua,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,112,2009,6102
517,codegua,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,142,2009,6102
518,codegua,no,mapuche,mujer,16,2009,6102
519,codegua,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,69,2009,6102
520,codegua,no,no pertenece a ningún pueblo indígena,mujer,3115,2009,6102
521,codegua,no,no pertenece a ningún pueblo indígena,hombre,1478,2009,6102
522,coelemu,no,no pertenece a ningún pueblo indígena,hombre,1908,2009,16203
523,coelemu,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,389,2009,16203
524,coelemu,no,mapuche,mujer,15,2009,16203
525,coelemu,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,110,2009,16203
526,coelemu,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,280,2009,16203
527,coelemu,no,no pertenece a ningún pueblo indígena,mujer,4123,2009,16203
528,coelemu,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,149,2009,16203
529,coihueco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,78,2009,16302
530,coihueco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,469,2009,16302
531,coihueco,no,mapuche,mujer,189,2009,16302
532,coihueco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,265,2009,16302
533,coihueco,no,mapuche,hombre,52,2009,16302
534,coihueco,no,no pertenece a ningún pueblo indígena,mujer,6362,2009,16302
535,coihueco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,763,2009,16302
536,coihueco,no,quechua,mujer,58,2009,16302
537,coihueco,no,no pertenece a ningún pueblo indígena,hombre,3206,2009,16302
538,coihueco,sí en otra época del año,mapuche,mujer,20,2009,16302
539,coihueco,no,quechua,hombre,58,2009,16302
540,coinco,no,mapuche,mujer,19,2009,6103
541,coinco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,184,2009,6103
542,coinco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,13,2009,6103
543,coinco,sí ahora mismo,mapuche,mujer,13,2009,6103
544,coinco,no,no pertenece a ningún pueblo indígena,mujer,1815,2009,6103
545,coinco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,167,2009,6103
546,coinco,sí en otra época del año,mapuche,mujer,13,2009,6103
547,coinco,no,no pertenece a ningún pueblo indígena,hombre,921,2009,6103
548,coinco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,74,2009,6103
549,colbún,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,91,2009,7402
550,colbún,no,mapuche,mujer,22,2009,7402
551,colbún,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,345,2009,7402
552,colbún,no,no pertenece a ningún pueblo indígena,hombre,2475,2009,7402
553,colbún,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,108,2009,7402
554,colbún,no,mapuche,hombre,88,2009,7402
555,colbún,no,no pertenece a ningún pueblo indígena,mujer,5238,2009,7402
556,colbún,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,173,2009,7402
557,colchane,no,aymara,hombre,220,2009,1403
558,colchane,no,aymara,mujer,390,2009,1403
559,colchane,sí en otra época del año,aymara,mujer,10,2009,1403
560,colchane,sí ahora mismo,aymara,mujer,30,2009,1403
561,colchane,sí ahora mismo,aymara,hombre,10,2009,1403
562,colchane,sí en otra época del año,aymara,hombre,10,2009,1403
563,colina,no,mapuche,mujer,417,2009,13301
564,colina,no,no pertenece a ningún pueblo indígena,mujer,21608,2009,13301
565,colina,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,310,2009,13301
566,colina,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1390,2009,13301
567,colina,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,869,2009,13301
568,colina,no,no pertenece a ningún pueblo indígena,hombre,11397,2009,13301
569,colina,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,631,2009,13301
570,collipulli,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,190,2009,9202
571,collipulli,no,mapuche,mujer,1039,2009,9202
572,collipulli,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,424,2009,9202
573,collipulli,no,mapuche,hombre,623,2009,9202
574,collipulli,no,no pertenece a ningún pueblo indígena,hombre,2022,2009,9202
575,collipulli,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,409,2009,9202
576,collipulli,no,no pertenece a ningún pueblo indígena,mujer,4013,2009,9202
577,collipulli,sí ahora mismo,mapuche,hombre,62,2009,9202
578,collipulli,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,150,2009,9202
579,coltauco,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,238,2009,6104
580,coltauco,no,mapuche,mujer,9,2009,6104
581,coltauco,no,no pertenece a ningún pueblo indígena,mujer,4634,2009,6104
582,coltauco,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,36,2009,6104
583,coltauco,no,no pertenece a ningún pueblo indígena,hombre,1874,2009,6104
584,coltauco,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,420,2009,6104
585,coltauco,no,mapuche,hombre,6,2009,6104
586,coltauco,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,36,2009,6104
587,combarbalá,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,19,2009,4302
588,combarbalá,no,no pertenece a ningún pueblo indígena,mujer,3934,2009,4302
589,combarbalá,no,mapuche,hombre,21,2009,4302
590,combarbalá,no,no pertenece a ningún pueblo indígena,hombre,2420,2009,4302
591,combarbalá,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,152,2009,4302
592,combarbalá,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,51,2009,4302
593,combarbalá,no,mapuche,mujer,89,2009,4302
594,combarbalá,no,diaguita,hombre,21,2009,4302
595,concepción,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,4243,2009,8101
596,concepción,sí ahora mismo,mapuche,hombre,216,2009,8101
597,concepción,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,1970,2009,8101
598,concepción,no,mapuche,mujer,379,2009,8101
599,concepción,no,no pertenece a ningún pueblo indígena,hombre,26187,2009,8101
600,concepción,sí en otra época del año,mapuche,mujer,134,2009,8101
601,concepción,no,no pertenece a ningún pueblo indígena,mujer,45405,2009,8101
602,concepción,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,3261,2009,8101
603,concepción,sí ahora mismo,mapuche,mujer,681,2009,8101
604,concepción,sí en otra época del año,mapuche,hombre,155,2009,8101
605,concepción,sí ahora mismo,no pertenece a ningún pueblo indígena,mujer,6191,2009,8101
606,concepción,no,mapuche,hombre,964,2009,8101
607,conchalí,sí en otra época del año,mapuche,mujer,84,2009,13104
608,conchalí,sí en otra época del año,no pertenece a ningún pueblo indígena,mujer,1304,2009,13104
609,conchalí,no,no pertenece a ningún pueblo indígena,hombre,14582,2009,13104
610,conchalí,sí en otra época del año,no pertenece a ningún pueblo indígena,hombre,703,2009,13104
611,conchalí,no,diaguita,mujer,84,2009,13104
612,conchalí,sí ahora mismo,no pertenece a ningún pueblo indígena,hombre,1263,2009,13104
613,conchalí,no,mapuche,mujer,802,2009,13104
614,conchalí,no,no pertenece a ningún pueblo indígena,mujer,23951,2009,13104
